	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
Lzts1|Lzts1	411	966	256	2475	733	999	1210	1170	1770	361
Gm39187|Gm39187	0	0	0	0	0	0	0	0	0	0
Zfp930|Zfp930	1574	195	308	921	572	1319	825	904	864	964
Slc18a1|Slc18a1	1156	769	972	115	151	267	533	1034	830	614
Atp6v1b2|Atp6v1b2	12154	9605	13598	22184	5434	13575	9546	19815	12849	7523
D130040H23Rik|D130040H23Rik	604	190	310	859	580	1273	281	344	462	581
Gm10033|Gm10033	4841	5447	3475	5087	3763	2551	3307	3147	3817	2712
Zfp964|Zfp964	189	261	518	1544	55	384	209	148	881	69
Zfp868|Zfp868	1274	236	1521	899	1086	1327	1076	1144	1558	1549
Zfp869|Zfp869	2289	809	667	1123	1327	2047	1803	1375	1656	2506
Zfp963|Zfp963	49	0	265	82	487	80	374	360	418	381
Zfp866|Zfp866	187	347	410	542	758	515	63	514	1573	1048
Gmip|Gmip	68	752	441	69	165	115	811	392	493	210
Gm33695|Gm33695	52	0	35	0	0	0	3	28	25	7
Atp13a1|Atp13a1	6450	3644	7620	4082	2718	4229	4752	12145	10389	5543
Gm39189|Gm39189	46	49	23	45	15	10	29	25	30	29
Pbx4|Pbx4	268	75	398	612	317	267	200	404	325	370
Cilp2|Cilp2	0	0	0	0	0	0	0	0	0	0
Gm33746|Gm33746	71	135	14	0	1	0	0	46	17	63
Ndufa13|Ndufa13	13934	4320	7329	8717	6227	9665	6097	7433	7086	5225
Tssk6|Tssk6	291	227	0	0	68	0	199	96	176	3
Gatad2a|Gatad2a	917	460	630	435	800	932	250	1311	1608	852
Tm6sf2|Tm6sf2	306	0	158	44	88	0	22	37	158	96
Mau2|Mau2	8619	3217	4853	3310	3389	2748	7242	6860	6764	5973
Sugp1|Sugp1	1658	824	1987	3129	1495	1665	1661	2816	2526	3345
Hapln4|Hapln4	18535	11525	15517	15594	4065	7469	10915	36301	37060	8136
Rfxank|Rfxank	1850	616	693	2157	780	1126	1514	1185	1341	1171
Nr2c2ap|Nr2c2ap	396	387	209	81	220	154	420	443	177	592
Ncan|Ncan	11767	10603	19568	26382	7761	20787	7643	17212	17935	4990
Mir7066|Mir7066	0	0	0	0	0	0	0	0	0	0
Borcs8|Borcs8	1104	809	852	1119	666	604	702	1070	881	1243
2310045n01rik-mef2b|2310045n01rik-mef2b	0	0	0	0	0	0	0	0	31	0
Mef2b|Mef2b	0	0	0	0	0	0	0	0	14	0
Tmem161a|Tmem161a	4812	4178	7156	4623	1337	594	2814	6666	7582	3414
Slc25a42|Slc25a42	946	967	1128	308	658	533	946	915	771	454
Gm38427|Gm38427	0	96	0	0	0	0	94	0	0	0
Armc6|Armc6	2591	1315	1006	555	500	447	955	1286	1494	1364
Sugp2|Sugp2	3514	2006	2323	1345	614	368	2996	4001	2820	2961
Homer3|Homer3	460	0	438	0	0	0	281	742	44	60
Ddx49|Ddx49	835	624	730	948	456	71	1097	500	845	930
Cope|Cope	8602	3134	4183	4070	3427	3622	3965	5198	4563	4171
Upf1|Upf1	409	444	315	414	669	419	526	565	449	738
Cers1|Cers1	19706	11510	21826	5790	3116	2156	8309	29484	26556	7955
Gdf1|Gdf1	753	214	543	1259	222	778	184	296	395	281
LOC105243207|LOC105243207	0	0	0	0	0	0	5	0	0	0
Comp|Comp	0	167	0	0	0	0	0	63	0	0
Crtc1|Crtc1	585	479	1166	169	134	342	1604	919	860	1246
Klhl26|Klhl26	1168	1731	1418	33	330	590	741	1552	1935	701
Tmem59l|Tmem59l	94706	50646	81409	38519	15147	18579	63657	109800	97395	41407
2810428I15Rik|2810428I15Rik	1968	1217	1551	1298	983	800	1176	2045	1398	1289
Uba52|Uba52	3220	867	1316	1722	1338	1478	1582	2696	1653	1277
4930522P08Rik|4930522P08Rik	540	95	278	197	186	214	125	257	272	141
Fkbp8|Fkbp8	6927	2019	3407	2754	2065	792	5461	5274	5136	4339
Kxd1|Kxd1	1441	70	851	1231	539	445	461	1050	916	879
Ell|Ell	1083	18	1718	63	437	288	1272	836	1464	784
Pgpep1|Pgpep1	694	744	490	578	496	354	305	677	1253	1258
Lsm4|Lsm4	1440	26	836	1341	558	719	900	724	1243	838
Jund|Jund	555	407	359	202	218	185	365	258	754	363
Ssbp4|Ssbp4	4859	1956	4181	1708	1565	384	3521	3685	3385	5118
Isyna1|Isyna1	2711	910	2343	1199	1778	924	3272	1710	2612	1863
Rab3a|Rab3a	18045	6959	12499	10857	5304	11577	6258	11700	13330	5690
Mpv17l2|Mpv17l2	2941	2273	1406	1655	2139	1366	1505	2553	2306	1006
Il12rb1|Il12rb1	0	0	0	0	0	0	0	0	150	0
Arrdc2|Arrdc2	574	401	46	0	393	167	379	231	351	31
Pik3r2|Pik3r2	1314	559	1770	296	437	37	1597	1557	1874	1896
Mast3|Mast3	262	0	404	0	551	142	443	467	391	269
Mir7240|Mir7240	0	0	0	0	0	0	0	0	0	0
2010320M18Rik|2010320M18Rik	105	255	369	349	344	228	396	337	236	245
Kcnn1|Kcnn1	1360	0	58	0	163	79	487	215	877	779
A230052G05Rik|A230052G05Rik	3	0	0	0	0	0	34	113	0	0
Ccdc124|Ccdc124	3553	404	1406	1313	762	1884	1400	1745	2361	1274
Slc5a5|Slc5a5	1584	360	1352	1228	638	1538	334	1277	1350	905
Rpl18a|Rpl18a	5516	1658	2794	2551	2715	3227	3016	3556	3311	1951
Mir7067|Mir7067	12	0	15	0	3	8	16	12	5	21
Snora68|Snora68	117	61	47	35	33	111	38	79	30	125
Gm10654|Gm10654	669	0	0	3	102	219	56	82	6	132
Map1s|Map1s	1040	0	2607	200	261	432	2328	3647	2844	638
Gm7827|Gm7827	0	0	59	0	0	88	0	21	57	40
Gm38415|Gm38415	0	0	0	0	0	8	0	39	1	0
Gm3643|Gm3643	0	27	0	0	24	0	2	0	6	2
Haus8|Haus8	495	402	327	804	24	604	498	176	603	199
Myo9b|Myo9b	2668	356	2362	450	959	1061	1466	3526	3690	1786
Ocel1|Ocel1	317	72	232	471	142	93	141	470	92	212
Nr2f6|Nr2f6	213	1869	869	1635	634	744	1103	1290	1312	455
Use1|Use1	2151	568	1628	2198	1972	1966	1931	2075	1925	2510
Gm39194|Gm39194	0	0	0	0	0	0	0	0	0	0
Babam1|Babam1	3112	1482	1781	2451	909	1005	1315	1997	2295	1387
Abhd8|Abhd8	6471	2462	4757	2249	1904	1368	4502	5961	6434	4225
Mrpl34|Mrpl34	1507	664	1057	1212	538	1081	898	1224	1204	890
Dda1|Dda1	4297	2286	3561	1854	2359	1604	2148	3294	3134	2375
Ano8|Ano8	906	182	561	259	298	148	789	380	421	536
Bst2|Bst2	1759	429	1068	205	76	232	104	366	241	211
Gtpbp3|Gtpbp3	1464	0	226	1894	552	601	1133	1592	1047	1599
Plvap|Plvap	182	170	320	150	316	0	118	223	262	497
LOC108167534|LOC108167534	86	0	40	115	165	30	13	96	169	48
LOC108167533|LOC108167533	0	0	0	0	1	1	0	0	0	1
Mvb12a|Mvb12a	2829	1353	932	1616	1769	1286	1993	1859	1709	1262
Fam129c|Fam129c	0	129	98	77	116	0	13	40	302	108
Pgls|Pgls	810	853	1223	80	564	893	750	895	874	1153
Slc27a1|Slc27a1	5221	3718	4544	3661	2372	3840	3806	6980	6760	2849
Jak3|Jak3	392	270	258	229	67	68	643	345	402	451
Insl3|Insl3	0	0	0	0	0	0	0	0	0	0
Unc13a|Unc13a	3031	337	2827	327	826	1043	1675	1701	3491	2815
Gm39195|Gm39195	0	0	0	0	0	0	0	4	3	0
Mir6769b|Mir6769b	0	0	2	0	0	0	0	6	0	0
Colgalt1|Colgalt1	6853	1865	5641	2911	2035	3528	5367	7128	5472	4780
Zfp709|Zfp709	169	712	242	768	342	558	777	324	104	329
Fcho1|Fcho1	9035	1995	3756	379	1350	203	5736	4036	5849	8215
Zfp882|Zfp882	448	677	652	623	772	1389	1346	165	777	408
Zfp617|Zfp617	977	175	775	1211	437	248	762	531	1019	1066
Zfp961|Zfp961	1097	110	1011	1053	1501	1514	163	1218	618	384
Cyp4f18|Cyp4f18	265	458	219	914	67	125	155	302	350	190
Tpm4|Tpm4	647	483	654	418	643	324	1425	284	1462	184
Rab8a|Rab8a	3242	1750	1687	3311	2129	3204	1170	2100	2475	1309
Fam32a|Fam32a	1915	590	1530	3258	1875	1948	1703	1453	1942	985
Klf2|Klf2	199	0	308	0	0	0	28	14	75	0
Ap1m1|Ap1m1	3146	1908	2681	2234	597	955	2335	2719	3353	3311
Eps15l1|Eps15l1	4053	831	1471	1222	944	1313	1801	1715	1840	1979
LOC108167537|LOC108167537	136	0	86	0	0	0	53	49	34	0
Calr3|Calr3	586	433	656	925	141	652	216	481	238	237
1700030K09Rik|1700030K09Rik	577	14	627	925	915	791	934	382	541	672
Cherp|Cherp	1622	1554	2433	1428	687	1013	1948	1839	1684	2498
Mir7068|Mir7068	15	9	18	0	0	0	14	16	17	5
Slc35e1|Slc35e1	2461	1383	2147	3336	1521	3299	2732	3463	3660	1859
Med26|Med26	69	474	610	811	436	113	309	547	1179	170
LOC102639683|LOC102639683	79	0	94	0	41	172	168	161	153	6
LOC108167536|LOC108167536	7373	5340	4631	2967	2269	3737	2584	4675	3281	3580
Smim7|Smim7	3107	2099	2783	3203	1861	3224	2316	4655	5024	3006
Nwd1|Nwd1	713	31	206	778	234	379	412	1233	447	181
Tmem38a|Tmem38a	14002	7128	12076	14557	4983	10636	8445	15251	11351	6628
Sin3b|Sin3b	3134	2626	2658	1389	756	1255	3680	3063	4045	3352
Hmgxb4|Hmgxb4	2068	2843	1647	2090	1319	2782	1515	2155	2024	2680
Mir28b|Mir28b	0	0	0	0	0	0	0	0	0	0
Large|Large	3260	3435	2796	3335	1912	6368	2753	4108	4093	2173
Tom1|Tom1	1646	460	851	633	166	485	883	1338	500	409
Hmox1|Hmox1	456	464	319	330	78	0	565	137	38	378
Rasd2|Rasd2	1246	29	167	152	0	253	654	652	423	47
Gm10649|Gm10649	0	0	0	0	0	0	0	11	21	3
LOC102640923|LOC102640923	0	0	26	0	0	0	54	77	83	3
Nr3c2|Nr3c2	760	287	383	86	159	561	109	1081	1304	279
Arhgap10|Arhgap10	227	41	250	176	62	319	483	209	432	247
0610038B21Rik|0610038B21Rik	191	159	67	298	28	0	185	21	166	105
Prmt9|Prmt9	855	1518	524	122	466	519	1768	958	917	976
Gm2225|Gm2225	4	4	0	3	0	4	1	0	5	4
Tmem184c|Tmem184c	15080	9473	11618	18088	4864	14373	6178	20759	14987	5574
Rbmxl1|Rbmxl1	463	658	573	216	703	254	664	545	1314	914
Slc10a7|Slc10a7	646	476	276	1022	386	1198	1040	604	891	646
Gm39203|Gm39203	0	0	0	3	0	0	26	0	22	50
Lsm6|Lsm6	1675	356	1262	2720	1224	3379	1759	2218	1885	1183
Zfp827|Zfp827	1550	436	1731	1420	1591	1588	1722	1072	1471	1494
Gm30271|Gm30271	0	0	11	0	17	0	0	0	0	0
Mmaa|Mmaa	2146	1346	1488	1392	4142	3043	1866	2150	1589	1736
Gm4890|Gm4890	347	176	226	89	43	18	349	226	274	116
Smad1|Smad1	593	119	427	1225	800	363	833	593	1267	720
Gm30389|Gm30389	786	1959	1834	1231	1262	1833	1115	1835	1382	920
Otud4|Otud4	4833	2211	4621	764	3745	1450	2532	3040	2573	3119
Hhip|Hhip	43	14	0	0	182	38	516	3	87	75
Gm39206|Gm39206	0	0	0	0	0	90	0	110	0	0
Anapc10|Anapc10	1176	1738	1082	995	755	937	939	1284	1168	749
Abce1|Abce1	2210	1160	1815	2023	2267	2190	2718	2365	1299	1389
Smarca5|Smarca5	1457	1209	1232	2367	1637	2192	2360	969	2006	2268
Gab1|Gab1	384	399	384	170	143	691	379	678	267	337
Gm31105|Gm31105	0	0	0	0	0	0	0	0	0	0
Gm31223|Gm31223	330	20	109	0	8	145	74	60	46	50
Usp38|Usp38	1121	1656	1225	338	175	920	535	1032	1718	1148
Il15|Il15	0	0	0	48	0	0	178	0	0	0
Zfp330|Zfp330	735	572	901	360	909	359	474	867	636	1027
Inpp4b|Inpp4b	5501	1988	1329	921	915	971	3870	2742	3380	3243
Rnf150|Rnf150	1448	965	1599	2168	2174	1759	2069	972	1848	1011
Ucp1|Ucp1	0	0	0	0	67	0	0	0	0	26
Tbc1d9|Tbc1d9	2362	1645	3103	1885	1337	1424	1150	2722	3069	2564
Gm42027|Gm42027	298	11	65	0	80	295	25	345	535	0
Gm32377|Gm32377	52	0	0	16	0	0	0	67	14	0
Elmod2|Elmod2	3905	2715	3653	2413	1784	4192	2424	3736	3099	2465
Clgn|Clgn	5514	4334	6269	4884	2580	5602	5685	6666	5987	5115
Scoc|Scoc	3999	2162	2592	5621	1967	3156	2368	3601	4532	1983
Gipc1|Gipc1	1306	1348	681	877	367	435	2318	1809	1899	1328
Ptger1|Ptger1	0	0	748	0	0	0	43	44	54	129
Pkn1|Pkn1	631	951	298	277	769	465	1807	1009	977	1124
Gm26721|Gm26721	70	93	55	143	107	0	62	78	205	52
Ddx39|Ddx39	4103	2018	1614	1845	1548	1441	4866	3823	2426	4357
Adgre5|Adgre5	439	0	308	318	0	4	265	203	224	8
LOC108167541|LOC108167541	0	0	0	0	0	0	0	18	12	0
Mir1668|Mir1668	1	0	1	1	0	1	1	1	1	0
LOC105246804|LOC105246804	119	155	185	56	26	32	0	42	58	75
Ndufb7|Ndufb7	4529	1000	2818	2904	2692	3309	1995	2837	2571	1642
Tecr|Tecr	184136	85794	138981	224225	78901	179859	112247	201610	188458	82707
Gm42029|Gm42029	39	6	63	0	0	0	73	0	49	23
Dnajb1|Dnajb1	3379	4481	4248	4669	1446	2416	2967	3027	3487	1867
Asf1b|Asf1b	304	0	183	0	154	152	77	38	205	0
Adgrl1|Adgrl1	22715	16832	20722	15391	15072	12407	16521	20860	32469	13197
Gm10644|Gm10644	0	0	0	0	0	13	28	0	21	4
Samd1|Samd1	0	0	235	62	164	70	0	180	62	135
Prkaca|Prkaca	2932	927	1786	2056	1726	2318	2635	1986	2596	1686
Mir1199|Mir1199	1	0	0	0	0	0	0	0	0	0
2210011C24Rik|2210011C24Rik	130	0	0	125	65	103	136	304	202	13
1700067K01Rik|1700067K01Rik	435	112	393	228	146	0	675	253	184	350
Podnl1|Podnl1	0	226	0	0	184	0	5	3	46	15
Cc2d1a|Cc2d1a	1274	622	1106	535	221	400	652	293	1497	1416
Nanos3|Nanos3	0	75	56	0	0	31	0	29	56	0
Rfx1|Rfx1	418	491	649	0	784	7	1099	582	1605	564
Mir709|Mir709	0	0	0	0	0	0	0	0	5	0
Dcaf15|Dcaf15	700	100	101	446	1129	264	1026	1060	658	1645
Gm39210|Gm39210	34	0	19	0	0	79	0	13	0	24
4930432K21Rik|4930432K21Rik	471	441	207	286	130	98	100	92	354	90
Zswim4|Zswim4	737	0	480	0	103	0	108	390	636	345
Gm32760|Gm32760	0	0	52	0	0	28	10	0	0	0
D8Ertd738e|D8Ertd738e	1703	1319	1285	1087	1360	1384	1505	1783	2317	1427
Mri1|Mri1	2806	826	1738	1811	1627	2828	1423	2357	2221	1277
Ccdc130|Ccdc130	233	626	474	17	490	647	858	869	468	717
Ier2|Ier2	990	1682	914	1805	88	0	207	1077	948	589
Cacna1a|Cacna1a	3292	2136	2737	3183	4035	2905	4360	2653	3242	3353
Gm39212|Gm39212	219	177	248	565	332	231	199	217	255	97
Gm32854|Gm32854	109	0	111	0	122	77	86	31	45	43
Gm39211|Gm39211	583	685	625	296	1141	1669	243	768	632	398
Lyl1|Lyl1	0	0	0	0	0	0	0	0	67	113
Nfix|Nfix	1043	1134	1556	24	448	46	495	1069	1639	528
G430095P16Rik|G430095P16Rik	0	0	0	0	0	0	121	0	0	0
Nacc1|Nacc1	1420	158	428	301	400	163	1243	901	1259	550
Trmt1|Trmt1	6899	2813	2576	2863	4465	1775	4551	3881	3899	6383
Dand5|Dand5	516	0	163	327	254	467	211	309	504	628
Rad23a|Rad23a	1663	479	986	2070	670	1354	1009	1506	2657	1197
Gadd45gip1|Gadd45gip1	2293	1164	2057	2166	1426	1944	2116	1766	1860	1593
Farsa|Farsa	3390	1187	2741	613	1403	1474	2490	1486	1966	2748
Mir7069|Mir7069	20	0	38	11	18	17	22	6	12	39
Calr|Calr	77820	42115	52843	52034	31957	38762	51242	64096	61679	37257
Syce2|Syce2	216	0	0	0	121	236	188	43	90	49
Gm39213|Gm39213	41	0	16	0	0	11	70	0	12	0
Gcdh|Gcdh	3430	53	1498	1505	1112	752	2730	1361	1555	1558
Klf1|Klf1	0	0	0	0	0	317	78	0	53	27
Mast1|Mast1	1235	1444	2627	2059	1229	839	1931	1572	4481	1843
Gm38426|Gm38426	0	9	5	0	22	0	9	67	102	106
Junb|Junb	1639	1538	1030	374	212	424	1013	1275	2220	1319
Rnaseh2a|Rnaseh2a	765	1299	306	724	924	463	278	781	824	682
Rtbdn|Rtbdn	13	148	334	860	462	37	415	62	133	217
Prdx2|Prdx2	5379	2535	4569	5341	3328	5237	4342	4122	3364	4626
Hook2|Hook2	2112	3071	1273	1711	1333	1527	2652	791	2692	2863
Asna1|Asna1	3680	648	1345	2075	1012	1292	2532	2901	2019	1411
2310036O22Rik|2310036O22Rik	479	130	266	435	241	392	1082	679	1281	1207
Tnpo2|Tnpo2	1384	912	1985	2032	1965	726	1868	1845	1883	1805
Fbxw9|Fbxw9	3022	992	1582	2068	557	868	1556	1977	1406	1942
Mir7070|Mir7070	1	0	0	0	0	0	0	1	3	7
A230103J11Rik|A230103J11Rik	23	0	10	0	59	0	478	123	68	114
Dhps|Dhps	6774	2623	3143	2041	1981	1612	2979	2296	2926	2534
Wdr83|Wdr83	1655	376	791	2143	1216	1401	2145	1209	1042	987
Wdr83os|Wdr83os	940	753	828	463	331	1673	747	655	1383	581
Man2b1|Man2b1	5613	4887	7541	6441	3421	3535	4226	8284	6626	3984
Zfp791|Zfp791	538	47	397	14	49	396	810	272	149	275
Mylk3|Mylk3	0	0	0	0	0	0	0	0	0	0
4921524J17Rik|4921524J17Rik	452	122	492	39	257	596	375	973	502	605
Orc6|Orc6	1489	726	650	1100	550	853	1225	1412	1562	1165
Vps35|Vps35	6219	1837	3647	4472	1079	4854	4016	5480	3171	4175
Gpt2|Gpt2	3983	1590	2683	1399	1702	1283	2778	2331	2141	1711
Dnaja2|Dnaja2	2331	3268	2238	5793	2328	2250	2338	3534	2942	2650
Neto2|Neto2	5507	4082	4659	5371	4273	7804	4975	5034	7878	3635
Mir8109|Mir8109	7	7	0	9	5	2	0	2	1	2
Abcc12|Abcc12	0	0	163	0	97	0	0	0	102	0
Siah1a|Siah1a	466	1481	490	872	965	394	315	473	776	1379
Gm10638|Gm10638	941	0	556	146	166	528	370	181	446	455
Lonp2|Lonp2	3387	2111	3464	6345	1957	3132	2353	4299	2784	2774
Phkb|Phkb	1795	453	1951	1513	1860	681	2032	1876	1462	1296
Itfg1|Itfg1	33015	23554	38564	55450	13190	39248	30963	71143	39362	17701
Gm39214|Gm39214	548	177	143	628	636	145	294	574	574	606
N4bp1|N4bp1	1179	588	1975	1509	1323	1153	2303	1354	1816	646
Gm33877|Gm33877	39	0	0	0	0	0	0	44	47	0
Cbln1|Cbln1	2988	1475	976	776	930	1360	1809	1635	2402	2679
Gm2694|Gm2694	371	14	82	130	242	90	109	499	450	337
Zfp423|Zfp423	326	98	715	31	161	143	125	363	783	286
Gm34412|Gm34412	122	293	0	0	0	0	0	7	52	13
Gm2716|Gm2716	49	0	12	0	0	0	0	0	0	0
Cnep1r1|Cnep1r1	2804	2353	2543	1847	2199	3190	2403	3142	3402	2216
Mir7071|Mir7071	0	0	0	0	0	0	0	0	0	0
Heatr3|Heatr3	2357	3390	1913	3487	1662	2884	1731	1890	1704	2053
Adcy7|Adcy7	1302	1137	1841	746	1315	1199	333	3432	2312	479
Papd5|Papd5	1019	531	815	2172	1286	1255	1613	941	2160	1422
Snx20|Snx20	279	62	237	42	175	395	92	254	104	108
Nkd1|Nkd1	0	471	0	0	0	0	256	140	405	0
Nod2|Nod2	0	0	0	0	0	0	8	0	14	0
Brd7|Brd7	1817	879	2743	2445	4159	2884	2241	2621	2523	2041
Mir8110|Mir8110	0	0	0	0	0	8	13	0	0	0
Sall1|Sall1	74	817	234	0	98	0	180	124	25	0
Gm3134|Gm3134	83	0	22	51	0	8	3	164	20	17
LOC108167542|LOC108167542	0	0	24	0	0	0	0	0	35	45
Gm35358|Gm35358	0	0	69	0	0	0	145	91	202	30
Cyld|Cyld	6397	1897	4661	3348	2321	3886	4971	5229	5871	4231
Gm35850|Gm35850	0	0	0	328	0	18	0	0	0	0
Gm35963|Gm35963	0	0	0	0	0	0	0	0	169	0
Tox3|Tox3	708	642	1125	835	960	327	1085	753	733	1218
Chd9|Chd9	10857	12335	10035	11502	9248	9507	10704	9225	11667	11544
Gm42035|Gm42035	0	0	25	0	24	43	6	84	66	122
Rbl2|Rbl2	2136	2054	1777	2664	1034	1808	967	1982	2547	1012
Aktip|Aktip	16490	7249	9828	14709	7406	8985	9919	17050	11626	7931
Irx3|Irx3	384	328	409	29	80	0	39	234	179	13
Gm39223|Gm39223	0	0	132	0	0	0	46	68	44	0
Irx5|Irx5	89	62	208	308	170	286	163	169	515	390
Crnde|Crnde	117	0	163	32	18	112	35	443	428	70
Slc6a2|Slc6a2	0	0	0	0	0	0	8	0	65	0
Lpcat2|Lpcat2	2688	1192	1981	2531	466	571	1832	2092	2297	1076
Capns2|Capns2	0	0	0	0	0	0	0	0	0	24
Gm36243|Gm36243	668	84	236	1346	337	146	498	301	116	124
Rpgrip1l|Rpgrip1l	1914	1229	1929	1301	1372	807	1224	2295	1203	1918
Gm36163|Gm36163	86	6	0	12	0	0	0	23	61	131
Fto|Fto	8554	3592	8074	4065	1607	5446	3268	5155	7637	3230
4831440D22Rik|4831440D22Rik	15	230	525	890	708	251	22	323	568	154
Gm26843|Gm26843	548	586	0	67	411	18	219	108	197	320
LOC108167546|LOC108167546	0	0	0	0	0	0	0	0	5	14
Gm39224|Gm39224	76	0	120	0	89	141	0	81	151	150
Gnao1|Gnao1	4429	2187	3848	2192	3893	3106	2705	3270	5654	2130
4930488L21Rik|4930488L21Rik	0	3	209	0	16	176	133	87	5	62
Amfr|Amfr	13908	10894	18807	11212	9049	12310	16110	24641	24263	10620
Ogfod1|Ogfod1	3229	1241	2231	4877	1587	2761	1795	3698	2608	2393
Nudt21|Nudt21	535	588	590	543	444	186	123	207	402	268
Bbs2|Bbs2	836	351	542	30	1000	862	953	317	626	1329
Mt3|Mt3	4751	1567	2224	2309	1857	2816	3419	2271	2820	2308
Gm39227|Gm39227	0	0	0	0	52	0	116	20	29	4
Mt2|Mt2	1140	446	807	435	609	1655	542	413	509	515
Mt1|Mt1	10261	3296	4937	3363	3200	5504	3913	2338	3786	2505
Nup93|Nup93	1528	1197	1060	1128	994	625	949	947	1827	1063
Mir138-2|Mir138-2	6	8	19	31	21	18	12	29	17	18
9330175E14Rik|9330175E14Rik	0	0	0	0	0	0	0	61	0	0
Nlrc5|Nlrc5	28	31	0	0	0	0	51	23	0	107
Mir7072|Mir7072	0	0	0	0	0	0	0	0	0	0
Cpne2|Cpne2	1353	205	697	335	367	314	880	399	621	480
Gm38555|Gm38555	5	7	6	35	9	11	0	107	40	37
Fam192a|Fam192a	1395	417	694	880	1224	1431	1055	1317	836	870
Herpud1|Herpud1	51035	21915	38899	56152	14007	41669	19919	33478	27537	16576
Rspry1|Rspry1	1521	2071	2057	4978	2085	1445	1907	3138	3270	1976
Arl2bp|Arl2bp	2007	1674	2691	2104	1435	2223	3100	2593	2791	2726
Pllp|Pllp	3879	1417	2394	1748	575	904	1638	4032	3056	1424
Ccl17|Ccl17	0	0	20	58	0	160	0	48	51	25
Cx3cl1|Cx3cl1	50894	24320	52756	17539	6423	11715	22449	63432	67244	15623
Ciapin1|Ciapin1	3296	1680	2617	2698	1520	3298	4618	5551	3985	3398
Coq9|Coq9	2125	1256	899	3052	1555	1522	1298	2685	1937	1921
Dok4|Dok4	885	0	0	0	158	0	90	0	373	135
Polr2c|Polr2c	3717	1730	1761	2203	1842	2166	3294	2780	2252	2990
Gm30968|Gm30968	0	0	0	0	0	0	0	0	0	0
Adgrg1|Adgrg1	12819	4282	14172	5617	3196	5683	7277	11811	12613	4927
Tepp|Tepp	0	0	16	0	13	0	78	0	23	22
Zfp319|Zfp319	0	672	343	0	0	5	0	417	671	276
Usb1|Usb1	565	1045	480	434	246	166	1164	813	407	648
Mmp15|Mmp15	5016	1682	3496	1154	702	700	2529	4710	7004	1799
Katnb1|Katnb1	1834	635	1190	623	223	501	1309	1925	1710	1217
Kifc3|Kifc3	1448	1460	1040	35	380	93	1524	1391	1163	1636
Gm31224|Gm31224	0	0	0	0	0	0	0	16	0	0
Gm31036|Gm31036	74	20	101	0	0	0	0	0	27	0
Gm31277|Gm31277	0	0	0	0	0	0	0	0	0	0
Gins3|Gins3	269	554	39	508	28	80	270	174	192	189
Cfap20|Cfap20	2442	620	1859	1509	1689	2576	2879	2352	1750	2182
Csnk2a2|Csnk2a2	599	330	201	417	248	288	356	342	537	308
Sap18b|Sap18b	46	19	62	17	58	77	27	32	28	35
Slc38a7|Slc38a7	8097	3495	6814	1739	1779	2453	3566	6795	4530	3140
Ndrg4|Ndrg4	33308	17727	29189	15305	9536	8769	22908	46424	38069	19280
Setd6|Setd6	990	544	455	255	413	411	1133	488	673	334
Cnot1|Cnot1	3191	874	2792	3080	2348	1977	3579	3821	3687	2275
Mir7073|Mir7073	0	0	0	0	0	0	0	0	0	1
4930513N10Rik|4930513N10Rik	114	135	289	85	145	0	0	107	366	89
Gm32005|Gm32005	70	0	35	58	0	86	0	5	45	0
Got2|Got2	5987	2457	3146	4526	1451	2145	2561	6555	4486	2379
Gm32122|Gm32122	0	0	0	0	4	0	28	90	178	68
Gm15210|Gm15210	0	3	10	10	14	12	35	19	27	27
Cdh8|Cdh8	22249	13498	19845	27736	12313	19792	12997	20841	21383	11994
Gm15679|Gm15679	0	40	167	28	196	277	68	41	84	64
A330008L17Rik|A330008L17Rik	188	61	160	160	118	86	120	197	178	183
Gm29682|Gm29682	0	0	0	0	0	0	0	0	0	0
Cdh5|Cdh5	0	47	574	0	0	0	91	7	104	0
Bean1|Bean1	703	79	534	826	520	820	682	512	488	884
Cdh11|Cdh11	21110	16405	18198	25343	10769	11251	12448	19366	15735	11228
Gm42038|Gm42038	296	628	787	0	93	0	366	418	438	399
Tk2|Tk2	2586	1257	1982	2004	1593	1280	2110	2565	2508	1735
Cklf|Cklf	584	842	521	752	338	476	255	394	587	314
Cmtm4|Cmtm4	2538	1478	625	1159	384	806	1167	1925	2093	1283
Dync1li2|Dync1li2	7278	3984	5030	4785	3575	3754	5693	6500	5441	5353
Terb1|Terb1	355	379	245	165	161	9	254	68	62	200
Rrad|Rrad	16	0	41	0	290	0	107	130	283	160
Gm33023|Gm33023	140	0	87	131	27	173	117	70	80	0
Pdp2|Pdp2	2526	1518	2796	4951	2770	6043	2368	4841	2866	1638
Nae1|Nae1	2881	2369	1930	5079	2182	2421	2663	2070	2550	2730
Car7|Car7	736	612	382	318	583	345	517	1282	1265	532
Fam96b|Fam96b	1763	1337	1129	1234	876	493	1445	1735	1047	1447
Cbfb|Cbfb	1055	309	616	5	614	151	247	831	727	644
AI225912|AI225912	0	2	0	13	302	9	69	114	86	3
D230025D16Rik|D230025D16Rik	3004	1738	682	714	1229	895	1459	852	1692	1492
B3gnt9|B3gnt9	413	530	572	0	0	0	283	0	102	136
Fbxl8|Fbxl8	814	300	259	593	132	658	516	704	817	408
Hsf4|Hsf4	1623	779	1323	1052	1055	521	1381	983	1201	1759
