gene_id,CRV01DA,CRV02DA,CRV03DA,CRV04DA,FT01DA,FT01nDA,FT02DA,FT02nDA,FT03DA,FT03nDA,FT04DA,FT04nDA,MN01DA,MN02DA,MN03DA
Zfp65|Zfp65,167,503,311,332,723,408,51,410,1332,387,726,387,793,239,773
Zfp85os|Zfp85os,515,374,637,379,1424,309,565,400,495,297,722,186,777,464,860
Zfp85|Zfp85,461,183,378,296,56,161,824,238,87,162,298,122,527,285,863
4930525G20Rik|4930525G20Rik,197,0,6,30,0,80,0,100,0,131,138,67,0,343,0
Zfp273|Zfp273,176,415,45,130,77,186,48,312,0,178,58,145,749,388,83
Mtrr|Mtrr,404,383,311,525,162,502,438,569,274,428,63,467,1395,1082,440
Fastkd3|Fastkd3,1526,308,691,835,1161,789,273,730,0,547,431,524,1831,540,1234
A530095I07Rik|A530095I07Rik,27,0,0,0,0,0,0,10,0,0,0,0,0,27,48
Papd7|Papd7,1462,1318,1205,1448,2198,996,1846,1116,182,1344,790,1160,396,1100,1292
Gm35618|Gm35618,0,17,8,0,0,2,0,0,0,2,0,0,0,8,0
Gm40994|Gm40994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40993|Gm40993,113,0,0,0,0,21,0,17,0,5,0,0,0,0,0
Srd5a1|Srd5a1,12,189,196,181,731,377,68,539,222,292,312,535,0,0,113
Nsun2|Nsun2,1530,3976,1711,1460,3130,2797,1877,2461,644,1589,1836,1600,2256,1624,1024
Ube2ql1|Ube2ql1,568,1389,630,946,1703,872,744,794,331,552,725,624,1257,363,33
Med10|Med10,541,1433,751,643,1255,1302,955,974,714,858,703,908,1221,501,678
Adcy2|Adcy2,2519,5915,4646,3087,4313,2951,2815,2987,1537,2536,5455,3760,7827,3158,5083
Gm34993|Gm34993,0,0,23,0,0,35,0,39,37,24,0,53,0,0,0
Gm36267|Gm36267,80,0,31,45,0,17,0,0,0,3,99,0,0,0,0
1700100L14Rik|1700100L14Rik,0,0,0,0,0,6,0,0,0,27,0,9,0,0,0
Ice1|Ice1,2242,1222,2610,1836,1517,3856,2095,3526,651,4320,1667,3827,1305,1170,1241
Gm40996|Gm40996,35,46,15,0,0,14,33,16,0,30,0,0,0,0,26
Gm38580|Gm38580,331,136,345,256,142,277,103,289,0,261,123,201,69,0,0
Irx2|Irx2,171,156,179,7,36,733,242,759,140,326,227,519,0,383,262
Gm20554|Gm20554,618,546,373,183,540,1291,583,598,0,510,274,663,1025,194,121
Adamts16|Adamts16,948,1029,742,1263,558,1415,340,1053,19,1344,779,1172,497,346,806
Gm36529|Gm36529,139,301,224,242,83,80,0,96,0,64,136,103,34,199,42
Gm36607|Gm36607,284,0,117,261,0,71,0,35,78,75,131,78,0,0,0
Ndufs6|Ndufs6,1114,971,822,1324,1627,639,932,884,637,584,1197,406,1739,844,1387
Mrpl36|Mrpl36,716,1089,1203,1290,1557,1068,549,1533,842,441,1276,782,1159,492,1124
Tert|Tert,472,443,369,246,719,533,0,276,0,401,37,487,0,885,34
Slc6a19|Slc6a19,243,136,564,142,689,38,0,28,414,43,321,73,836,232,116
Slc6a19os|Slc6a19os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc12a7|Slc12a7,186,454,745,138,544,399,13,218,0,399,717,389,0,55,492
Clptm1l|Clptm1l,12359,14825,13927,10083,19320,3021,11319,3896,8166,2295,13979,2645,15741,10005,18274
Trip13|Trip13,42,81,56,30,204,70,0,17,63,61,0,67,0,42,0
Brd9|Brd9,8253,6317,5585,9508,5637,6018,4937,7215,6187,6325,5978,6452,3930,6517,5615
Gm41002|Gm41002,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0
Slc9a3|Slc9a3,0,17,0,0,0,151,0,74,0,193,50,80,0,39,31
Gm41003|Gm41003,96,0,0,0,0,6,0,6,0,18,20,0,0,0,0
Tppp|Tppp,3656,3922,3112,1447,2017,4794,1566,5608,2149,4745,2588,4965,3226,855,1937
Cep72|Cep72,69,115,134,85,386,348,50,438,107,472,33,194,52,128,48
Exoc3|Exoc3,5513,5281,5661,3884,3660,2993,2332,3916,1860,3152,3210,2674,4022,3003,3960
Lpcat1|Lpcat1,9698,9930,10840,8427,10359,7356,5003,7844,4402,6646,9490,6829,10974,5704,3469
Slc6a3|Slc6a3,114640,179756,158025,73094,131473,4258,102290,5759,62787,3389,206268,3890,128193,65131,126452
Pdcd6|Pdcd6,1626,1841,1784,1573,3064,1146,1714,1547,443,934,1529,902,2677,1323,873
Mir692-3|Mir692-3,1,2,4,0,4,1,0,7,0,0,2,2,0,11,1
E430024I08Rik|E430024I08Rik,951,1256,1499,837,531,913,613,1267,242,866,161,826,1233,474,827
Lrrc14b|Lrrc14b,0,147,223,0,59,60,106,108,312,66,79,126,0,0,0
Sdha|Sdha,11199,12913,12778,7600,12450,10136,6519,10449,3778,7540,8819,8670,12365,5051,9548
Ccdc127|Ccdc127,2482,5378,5527,2786,4533,2538,3995,3140,1943,2130,3457,2802,6073,1401,2865
Zfp72|Zfp72,452,1033,489,949,454,463,152,511,507,423,224,526,1497,1184,1286
Zfp825|Zfp825,625,540,1295,345,1085,738,464,1350,354,616,500,988,757,555,987
LOC108168101|LOC108168101,948,1076,1576,719,822,1379,648,2139,260,1095,542,1702,752,874,1741
Cast|Cast,2896,1927,2848,2893,2592,1005,2713,1418,3365,883,2352,787,4322,3334,1895
Erap1|Erap1,1960,2147,2317,1236,3020,721,1534,1071,1482,378,2211,1254,3209,1035,1213
Mir682|Mir682,4,14,15,6,26,3,3,12,5,2,5,0,14,9,17
LOC105245562|LOC105245562,20,39,6,0,0,23,0,8,0,8,4,11,0,0,0
Ell2|Ell2,860,1164,932,730,448,1018,438,929,734,824,159,646,253,271,295
Pcsk1|Pcsk1,7463,10937,10647,5704,10040,2227,6841,2949,3518,1408,13872,3549,15066,4954,7755
Gm41005|Gm41005,4121,4548,7130,3506,4449,2187,4592,2700,1570,2315,3713,2394,6281,3044,4260
Glrx|Glrx,888,1271,1005,707,1166,549,481,684,475,447,580,432,636,668,754
Rhobtb3|Rhobtb3,2364,2183,1313,1753,1943,1909,1999,5355,1096,2043,1665,1988,3361,1867,4425
Spata9|Spata9,173,179,145,140,68,73,0,57,69,64,22,112,50,63,88
Rfesd|Rfesd,696,1257,917,720,649,732,287,542,168,386,681,627,496,811,381
Gpr150|Gpr150,217,816,1518,1021,466,852,926,480,334,361,708,507,573,343,1025
Arsk|Arsk,885,706,889,353,949,955,201,1558,385,629,857,1217,689,248,1180
Gm41006|Gm41006,0,24,0,0,31,5,0,0,4,12,0,0,0,0,0
Gm31161|Gm31161,0,68,0,0,73,66,0,39,0,99,0,91,0,91,0
Ttc37|Ttc37,1571,1048,1739,2629,3090,1385,1268,1963,1217,1582,1291,1696,1790,803,1235
Mctp1|Mctp1,2261,2226,2194,2281,1081,917,1985,1066,1442,812,931,1164,822,795,1562
LOC108168102|LOC108168102,41,0,263,3,0,86,0,63,0,138,0,128,0,0,0
Slf1|Slf1,3365,2839,2633,4072,3720,1892,3547,2354,2313,1842,3130,1621,2948,2905,2522
2210408I21Rik|2210408I21Rik,1012,1343,893,1085,867,980,252,946,497,937,845,922,137,675,946
Nr2f1|Nr2f1,464,750,374,638,577,918,106,1540,116,1413,412,1147,227,245,806
A830082K12Rik|A830082K12Rik,87,302,124,168,26,253,316,449,187,407,60,312,16,151,67
Gm32067|Gm32067,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0
Fam172a|Fam172a,1606,2427,2271,1043,1871,1620,2444,2307,636,1249,2181,1728,3370,1747,1874
Gm38604|Gm38604,139,0,21,15,0,60,0,45,0,34,0,15,139,0,0
Pou5f2|Pou5f2,95,59,115,290,56,603,0,639,193,600,0,248,0,191,292
Gm4211|Gm4211,42,206,4,256,71,106,0,118,0,13,26,109,0,27,0
Arrdc3|Arrdc3,2440,3285,3668,1959,5788,3961,3022,6263,1159,3114,2506,4295,7102,2038,2972
9330111N05Rik|9330111N05Rik,47,0,0,0,0,14,0,14,0,23,0,16,0,0,57
Lysmd3|Lysmd3,3416,2306,3880,3353,4033,1626,3556,2889,1545,1444,1110,1595,5274,1500,3961
Adgrv1|Adgrv1,653,479,572,338,312,309,871,617,129,407,784,492,381,695,1319
Gm32639|Gm32639,0,26,0,48,0,115,0,212,0,131,0,85,0,0,0
Polr3g|Polr3g,345,282,533,408,836,345,50,356,354,371,346,321,238,156,192
Mblac2|Mblac2,4314,6142,7509,5100,6515,4146,2444,4254,2881,3636,5108,2610,3113,3220,5300
Cetn3|Cetn3,1869,2135,1722,2779,3716,1759,3474,2195,2340,1803,3065,2786,2565,1516,2030
Gm41010|Gm41010,0,0,0,0,0,2,0,0,0,1,0,9,28,0,0
Gm33274|Gm33274,2,0,0,0,0,7,0,0,0,0,0,4,0,0,0
Mef2c|Mef2c,1468,858,882,876,959,2232,561,2815,334,2854,1380,2066,1985,811,1072
C130071C03Rik|C130071C03Rik,755,1138,1421,857,1205,811,2349,931,885,823,1412,1306,1588,892,1191
Mir9-2|Mir9-2,14,6,14,8,7,5,11,3,0,6,4,9,30,10,10
2810049E08Rik|2810049E08Rik,435,317,239,376,163,198,242,281,441,170,91,338,140,140,452
Gm41011|Gm41011,24,117,204,54,193,112,26,83,0,116,0,89,403,0,0
A230107N01Rik|A230107N01Rik,757,948,692,177,1204,492,843,529,594,91,486,621,578,455,1097
Tmem161b|Tmem161b,3249,5392,5191,3359,6486,2410,4278,1645,1751,2035,2185,2648,3420,2495,3063
Ccnh|Ccnh,4532,6252,4113,4810,7340,3357,5057,3729,2199,2520,4409,3761,5805,2063,4448
Rasa1|Rasa1,4886,2693,3271,3863,4919,2136,4441,2853,2446,2841,2063,2673,2277,4144,2980
Cox7c|Cox7c,2706,3168,2446,2796,4465,1366,1770,2318,943,1405,2040,1425,3633,1797,2040
Hapln1|Hapln1,1116,4327,4309,1008,4151,767,2454,1460,828,531,1867,1293,4838,461,4021
Vcan|Vcan,557,2054,1959,1247,1783,3178,2764,3111,649,2496,1534,2749,1678,667,1979
LOC108168105|LOC108168105,0,77,104,14,0,70,62,29,0,37,42,25,0,117,198
Gm4117|Gm4117,301,308,221,820,270,416,370,397,1181,474,418,386,0,282,0
Edil3|Edil3,5964,23794,16759,5744,11107,10180,10666,14629,1649,11836,5809,20634,17986,2659,9468
Gm38504|Gm38504,255,429,916,281,786,1721,301,3583,76,2749,271,2705,718,84,556
LOC108168104|LOC108168104,117,140,918,245,613,1902,11,1971,0,2732,118,1958,358,132,537
Atp6ap1l|Atp6ap1l,0,0,9,12,0,45,0,27,0,58,0,14,0,0,0
Rps23|Rps23,1834,1266,1205,1126,2091,520,1161,934,653,475,838,586,1139,1230,1665
A830009L08Rik|A830009L08Rik,13,71,18,36,305,0,0,0,0,0,0,0,0,0,0
Gm41014|Gm41014,11,0,4,0,0,0,0,0,0,0,33,0,0,0,0
Xrcc4|Xrcc4,444,370,888,212,539,540,324,569,501,337,384,402,95,513,465
Tmem167|Tmem167,6001,6889,4666,4978,7076,4310,3767,4386,3065,3507,4487,4772,9001,2793,4001
Atg10|Atg10,642,437,316,231,323,276,486,324,73,236,771,283,378,0,307
Ckmt2|Ckmt2,14,19,0,8,0,38,36,18,0,40,0,22,0,10,0
Zcchc9|Zcchc9,1456,1642,1377,1172,1896,1521,1185,1520,951,1493,1683,1376,1293,784,1106
Ssbp2|Ssbp2,5248,6218,6218,4768,6398,5575,5791,6715,2464,4465,4433,5202,6957,4792,5424
4833422C13Rik|4833422C13Rik,312,200,379,422,410,390,0,310,124,264,346,263,771,389,162
Acot12|Acot12,0,16,35,54,24,28,17,58,0,30,0,46,0,0,51
Gm41016|Gm41016,107,105,248,113,218,87,179,169,0,100,82,102,149,77,182
LOC108168107|LOC108168107,0,54,17,20,0,25,0,17,22,23,28,32,0,0,0
Rasgrf2|Rasgrf2,4226,3091,5191,2807,3636,2087,2076,1808,2724,2038,4228,2202,1294,2772,3238
Ankrd34b|Ankrd34b,980,1911,2348,1758,2104,544,1247,407,2540,586,1801,599,1097,1256,812
Fam151b|Fam151b,20,0,44,5,0,37,0,32,26,31,0,46,0,13,117
Msh3|Msh3,3474,1979,2981,2770,3983,1563,2221,1574,2967,1355,1621,1210,2514,3419,3125
Dhfr|Dhfr,544,686,506,491,293,426,313,463,612,361,484,402,544,314,181
Zfyve16|Zfyve16,3995,2939,4020,4489,4992,3043,2768,4792,2046,3117,2455,3139,1275,4035,2639
Mtx3|Mtx3,1534,1363,567,254,1464,1276,1257,2576,337,1107,380,1176,1592,910,331
Gm41018|Gm41018,0,8,35,10,54,13,0,5,0,11,12,15,0,0,0
Serinc5|Serinc5,2317,4610,1985,1972,2465,5397,2224,5697,799,3625,2875,7532,2122,890,660
Gm31745|Gm31745,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0
Gm4814|Gm4814,0,0,29,0,0,10,0,10,0,3,41,11,0,0,0
A630019I02Rik|A630019I02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cmya5|Cmya5,15,0,70,0,35,207,0,134,0,124,0,116,0,0,0
Papd4|Papd4,2544,1248,1380,2967,673,1371,1410,2061,145,1403,1021,1968,927,1093,1355
Homer1|Homer1,2784,2924,3362,2310,3497,1996,3164,2357,1623,1911,2845,1736,2508,2336,3241
Bhmt2|Bhmt2,73,58,0,0,0,79,0,47,0,40,0,0,0,0,0
Jmy|Jmy,2049,1141,2059,774,2066,894,695,1236,1071,1444,1639,771,623,2314,1619
Gm6109|Gm6109,212,112,66,16,152,61,0,93,47,107,0,87,0,60,22
Dmgdh|Dmgdh,0,89,11,26,73,28,0,19,0,28,201,25,53,61,8
AW495222|AW495222,111,183,76,15,118,83,203,68,115,90,133,48,143,0,66
Mir5624|Mir5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arsb|Arsb,2528,8146,8346,2529,7572,4911,1277,4453,2210,3251,8719,6466,4075,1780,4396
Lhfpl2|Lhfpl2,945,1217,1361,964,1466,1877,1592,1367,900,1148,1544,2366,1221,779,810
Scamp1|Scamp1,17651,40291,32822,14090,27672,9218,20140,13226,8549,6530,29335,15537,31439,8930,31589
Tbca|Tbca,324,469,410,367,848,278,934,231,277,224,189,204,336,276,251
Gm9776|Gm9776,0,307,241,259,154,82,515,121,155,140,169,194,0,146,403
Ap3b1|Ap3b1,4154,3411,5022,2612,4608,5030,2023,4226,1725,4304,4077,3953,2718,3232,1869
Gm41024|Gm41024,0,58,9,61,0,69,0,65,0,56,34,51,0,0,40
Wdr41|Wdr41,1106,683,1463,920,323,1695,133,1651,612,1419,1742,1427,764,1009,1829
LOC108168108|LOC108168108,4,54,165,0,0,91,0,124,0,136,7,133,190,225,0
Pde8b|Pde8b,1665,1896,1855,1356,1524,3627,502,3346,398,2923,1274,3019,1278,771,1722
Gm41025|Gm41025,463,119,215,19,126,331,46,195,24,392,20,279,0,44,0
Zbed3|Zbed3,129,246,811,226,1462,980,48,856,243,908,448,849,473,639,704
Snora47|Snora47,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0
Aggf1|Aggf1,1607,2044,2522,1558,3417,2070,1820,2094,1292,1849,1694,1483,1980,1427,1268
Crhbp|Crhbp,5060,7806,3465,2907,3139,831,2689,1071,720,573,5058,1155,5636,3263,3241
F2r|F2r,6000,10963,7023,3522,6203,1112,4440,1349,3321,687,8961,1500,6924,2440,7763
Poc5|Poc5,1037,511,852,832,1898,978,715,1000,499,1186,357,996,863,368,636
Ankdd1b|Ankdd1b,0,75,0,0,0,16,0,0,0,11,0,8,0,0,0
Hmgcr|Hmgcr,27905,42037,27189,19574,24917,7463,19619,11176,8772,6148,31209,9778,50233,18973,33577
Polk|Polk,887,1437,1302,976,2723,1533,699,1637,459,1005,1035,1560,585,1058,1543
Col4a3bp|Col4a3bp,1556,2164,2410,2052,2373,2373,1642,1841,1403,1428,1589,1777,1893,1122,167
LOC108168109|LOC108168109,2943,1584,1933,2038,2699,1399,2346,1604,2538,1723,1322,1651,1805,2846,944
Iqgap2|Iqgap2,337,247,312,423,218,218,256,271,311,295,439,577,307,353,97
F2rl2|F2rl2,0,0,62,204,0,154,0,89,177,97,60,122,718,60,0
Gm32702|Gm32702,0,0,18,33,26,78,33,6,95,71,181,73,9,232,60
Gm33074|Gm33074,104,74,50,50,142,38,109,45,0,37,15,82,0,65,86
Sv2c|Sv2c,12930,29628,13192,6637,5205,920,13542,908,6835,1549,22170,1570,6648,6099,8379
Gm29543|Gm29543,465,409,443,203,533,57,369,43,580,31,370,40,122,203,317
Gcnt4|Gcnt4,21,0,0,81,0,205,37,234,163,219,0,298,0,0,0
Gm41030|Gm41030,0,0,5,0,6,27,0,7,0,13,0,8,0,0,0
Fam169a|Fam169a,3401,4163,3161,3102,2457,1237,2174,2426,1076,1989,2664,3129,3091,2644,5128
Gfm2|Gfm2,3172,4473,4610,4550,3400,5376,1591,7785,3068,4914,3225,5375,2190,2904,2281
Nsa2|Nsa2,673,699,696,894,837,355,465,526,467,334,361,462,237,506,823
Hexb|Hexb,17538,27915,15375,10968,14200,30015,14596,65801,5910,23203,16648,24265,29995,12722,13464
Gm41029|Gm41029,27,0,14,45,0,55,0,86,0,22,10,85,485,0,338
Enc1|Enc1,2193,2211,2202,337,977,1014,1088,1218,742,942,1523,1861,2229,184,1281
Gm34087|Gm34087,0,0,0,0,0,6,0,12,0,7,0,19,0,0,0
5330416C01Rik|5330416C01Rik,3,3,4,10,6,19,7,8,0,27,7,28,0,15,13
LOC102637808|LOC102637808,26,55,0,0,0,5,0,13,0,0,0,16,0,0,0
Arhgef28|Arhgef28,5170,3585,3227,4063,5364,4607,6122,4538,5103,3802,4635,3501,4357,6119,3923
Gm34469|Gm34469,51,0,0,7,21,11,0,0,0,15,0,9,0,0,27
Tmem174|Tmem174,44,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Btf3|Btf3,756,1031,698,721,1227,432,446,668,108,404,374,320,587,699,553
LOC105246056|LOC105246056,361,147,286,180,345,145,127,89,373,150,82,142,13,103,0
Ankra2|Ankra2,3492,2622,2197,3355,3758,1532,1865,2115,1975,1429,1840,1635,2591,2388,1034
Utp15|Utp15,3562,1166,2824,2759,4560,1984,2153,2494,2121,2313,855,2329,3396,1793,2507
Fcho2|Fcho2,2347,2609,2859,2968,4012,2965,946,4362,2740,3200,2403,4372,2653,2686,1578
Gm34995|Gm34995,41,0,0,0,0,7,69,10,0,6,0,6,0,0,0
Tnpo1|Tnpo1,2333,3931,3676,3344,3842,1898,1945,2726,756,2931,2269,2864,2328,1381,3341
Map1b|Map1b,24352,48322,59940,14885,32431,43245,18752,56973,17344,34317,36466,39631,65385,38626,60447
Gm26559|Gm26559,134,106,218,140,107,156,142,128,52,127,219,48,608,186,99
Mrps27|Mrps27,1042,1805,1048,1423,1535,1160,1350,1512,179,874,779,959,612,1742,540
Gm41038|Gm41038,0,0,136,88,0,111,204,108,0,205,27,130,0,3,0
6430562O15Rik|6430562O15Rik,0,32,104,25,244,125,0,69,0,23,0,0,110,0,259
Ptcd2|Ptcd2,678,1068,886,711,1145,621,224,969,143,395,757,510,1861,84,124
Gm41037|Gm41037,68,61,49,20,37,72,0,126,20,101,0,131,112,203,74
Cartpt|Cartpt,725,1798,1516,1718,963,1970,2089,3412,889,2157,1546,3068,1099,320,804
Gm41039|Gm41039,208,130,243,634,302,202,23,228,199,387,558,296,0,361,0
Mccc2|Mccc2,1864,2264,1919,1593,898,1980,463,2244,1009,1470,1398,1799,978,629,584
Naip5|Naip5,0,0,55,0,0,169,0,137,0,100,0,84,26,0,0
Smn1|Smn1,670,648,541,796,1316,676,341,698,179,586,784,640,873,377,277
Naip6|Naip6,54,0,11,63,0,107,0,227,0,82,8,145,574,13,0
Bdp1|Bdp1,4733,3830,4682,5526,6191,4781,3346,4638,3471,4568,5057,3854,1902,3409,2979
Serf1|Serf1,414,139,167,199,397,140,41,179,291,106,159,143,314,381,445
Gtf2h2|Gtf2h2,760,798,1227,1221,1342,1297,974,1591,1155,1384,767,1218,1755,1432,1589
Ocln|Ocln,174,26,206,0,0,412,0,665,0,188,982,765,0,0,372
Marveld2|Marveld2,320,91,206,0,0,68,249,192,0,117,91,123,40,150,0
Rad17|Rad17,883,1676,2170,1704,420,1133,1258,1585,456,1046,972,880,1981,1146,2119
Taf9|Taf9,981,1153,1613,1083,2262,947,27,1026,1008,563,1041,873,1666,955,1169
Ak6|Ak6,554,329,451,526,851,361,35,481,714,325,163,364,646,481,391
Ccdc125|Ccdc125,0,86,0,0,0,45,0,80,15,85,0,37,0,147,0
Cdk7|Cdk7,2602,4007,3533,3406,2276,2502,3113,3240,1104,2573,1730,2411,4387,1748,2965
Mrps36|Mrps36,170,578,829,201,766,278,272,406,151,266,371,320,595,164,440
Cenph|Cenph,29,7,0,0,0,20,0,23,0,0,0,13,15,0,0
Slc30a5|Slc30a5,3283,11230,6454,4666,5284,2981,6020,3994,2354,2556,5618,3913,8467,3090,4802
Pik3r1|Pik3r1,1577,1951,3308,1211,2277,3147,303,3951,1597,3144,2599,2713,1815,1249,2081
Mast4|Mast4,1912,2263,4761,2147,2844,6845,2273,5914,1387,6439,2510,5828,2540,1235,2286
Gm30050|Gm30050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700099I09Rik|1700099I09Rik,126,45,29,82,23,100,12,241,0,114,10,136,87,63,115
Gm30106|Gm30106,1637,2487,1732,1736,3512,1897,931,3478,1289,1998,1907,1425,2701,1105,2428
Gm6211|Gm6211,44,0,0,0,0,76,0,50,0,132,0,26,0,0,0
Srek1|Srek1,13327,10845,14191,14141,13171,17936,9026,23100,10211,19862,11231,19460,10129,9206,12648
Erbb2ip|Erbb2ip,3558,1754,1091,2164,1406,2820,2458,4734,1647,3641,537,3132,2189,1755,1234
D130037M23Rik|D130037M23Rik,480,61,4,6,1,28,0,22,0,46,68,17,0,0,0
Nln|Nln,1297,2577,2880,2161,2857,1549,936,2097,2645,1657,2577,1562,1211,2375,1603
Gm30967|Gm30967,0,7,45,13,76,49,0,58,0,19,0,41,0,57,70
Trappc13|Trappc13,1196,1598,1753,1190,1389,1245,332,1753,724,1014,809,1339,3429,1295,2668
Sgtb|Sgtb,3441,3545,2886,2982,4653,1822,1689,2301,2553,1423,2623,1603,4608,2007,2413
Trim23|Trim23,3331,4138,2395,3375,2751,1836,508,2677,3002,1546,3194,2680,1009,1959,4259
Ppwd1|Ppwd1,737,606,1298,1497,1062,772,548,467,428,963,1029,807,940,334,513
Cenpk|Cenpk,971,767,389,209,210,231,535,667,407,126,264,158,0,652,358
Adamts6|Adamts6,1865,2950,2201,2786,1749,1047,1599,1216,2633,1068,1895,974,1541,1872,2337
Cwc27|Cwc27,747,1495,1810,1711,2214,2482,2152,2388,1880,2338,1883,2075,2400,1961,1802
Srek1ip1|Srek1ip1,603,465,353,612,422,426,142,575,366,330,539,448,594,891,939
Rnf180|Rnf180,386,1053,1364,1828,913,1651,96,1336,940,1301,1900,1324,704,1174,1336
Rgs7bp|Rgs7bp,3132,5810,4013,2757,3329,3726,1934,4775,2232,4949,2101,4077,3635,2514,3006
4933425L06Rik|4933425L06Rik,0,0,0,0,0,0,0,0,169,0,0,17,0,0,0
Htr1a|Htr1a,894,3147,2823,856,2649,805,685,463,544,610,1570,1023,3746,347,1168
Ipo11|Ipo11,3239,3061,2433,3781,4014,1907,2444,2680,651,1636,728,1987,5483,2140,3210
3830408C21Rik|3830408C21Rik,219,254,278,91,388,294,28,261,635,267,329,271,0,151,179
Apoo-ps|Apoo-ps,4,9,10,5,9,7,7,5,3,9,6,7,12,18,25
AI197445|AI197445,107,0,62,0,493,54,71,77,0,64,284,48,0,109,533
Dimt1|Dimt1,1328,1245,1519,1855,1587,1264,844,1501,1154,1377,693,1360,1863,615,1141
Kif2a|Kif2a,5089,3399,3325,4324,3578,2065,2245,3890,1889,2467,2109,2616,3507,3397,2648
Smim15|Smim15,676,1055,1636,699,295,968,1187,1554,465,889,918,1058,764,465,2023
Gm41052|Gm41052,0,0,68,0,158,94,0,97,0,199,172,126,0,86,0
Zswim6|Zswim6,2533,1343,836,1794,1392,903,803,1501,858,1281,809,929,1354,796,980
Ercc8|Ercc8,652,265,276,785,423,386,77,511,99,333,894,265,709,447,234
Ndufaf2|Ndufaf2,681,739,543,420,339,387,197,509,313,290,288,358,610,308,145
Gm32268|Gm32268,476,161,336,72,142,98,178,120,38,83,122,46,153,117,0
Depdc1b|Depdc1b,28,0,0,19,0,120,0,98,0,55,17,131,0,0,19
Elovl7|Elovl7,493,1610,1281,1220,674,2916,1249,4905,628,1908,2213,2734,175,478,545
Gm27572|Gm27572,0,0,42,85,61,7,0,7,159,0,0,0,0,0,0
Mir582|Mir582,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0
Gm32703|Gm32703,1418,2088,1941,2353,2142,2083,1488,3406,1613,2156,2022,1416,2642,1953,2112
Pde4d|Pde4d,10747,9663,10029,8152,11900,10667,10356,11755,9421,11859,10399,8656,14682,10049,11706
Gm32813|Gm32813,834,415,89,427,125,804,17,877,321,1056,71,877,609,142,357
LOC108168038|LOC108168038,102,119,79,38,121,120,0,70,166,140,38,90,0,80,135
Mir1904|Mir1904,13,44,39,3,22,27,0,20,0,24,7,30,4,0,1
Rab3c|Rab3c,10784,13029,11029,7161,15136,6192,6682,5806,5266,5876,10991,6429,8925,4860,13442
Gm41057|Gm41057,109,17,58,193,7,21,34,77,164,104,21,85,24,0,115
Gm33045|Gm33045,401,341,35,0,124,35,0,41,0,105,0,12,0,0,134
Plk2|Plk2,3059,2570,3453,2473,3797,2967,1586,3122,2182,2343,1969,3313,4679,1466,3036
Gpbp1|Gpbp1,1835,1478,3125,1307,2123,1856,2505,3067,968,1626,1236,1760,5002,3245,3803
Mier3|Mier3,4766,3721,3424,3860,2521,2800,2855,4257,1332,2673,2872,3197,2710,3461,4101
Map3k1|Map3k1,1513,2419,2988,1385,1517,1246,639,2499,1214,2945,1134,3411,3366,1485,1605
Gm15327|Gm15327,39,107,37,27,11,27,81,19,0,23,64,23,27,27,0
Ankrd55|Ankrd55,1683,2646,3413,2147,1393,2353,1174,2065,626,2151,2035,1769,1890,1623,1426
Gm41065|Gm41065,0,160,87,105,18,139,74,154,41,174,0,88,706,23,0
Il6st|Il6st,3069,7213,5321,2900,5242,4101,5290,3793,1037,2788,4523,5602,4124,1190,2117
Ddx4|Ddx4,428,0,22,26,85,167,41,148,0,189,597,253,289,0,0
Slc38a9|Slc38a9,5552,4283,5910,4666,5769,3818,6091,5259,2802,3916,5052,3576,7948,2707,4944
Dhx29|Dhx29,2538,2234,2496,1986,2615,2061,1005,2062,1602,1616,1450,1858,1813,1402,2311
BC067074|BC067074,191,156,0,0,0,172,0,117,0,190,157,89,0,0,320
Gm41070|Gm41070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdc20b|Cdc20b,0,0,0,0,0,5,0,31,0,0,0,0,0,0,0
Mir449c|Mir449c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir449b|Mir449b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir449a|Mir449a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gzma|Gzma,0,0,0,0,0,13,0,184,0,12,0,9,0,0,0
Gpx8|Gpx8,362,63,139,162,112,347,717,776,0,269,203,575,21,180,110
Plpp1|Plpp1,6236,9807,7984,3826,8305,3814,5109,4219,1956,1542,6179,3455,12254,2028,7891
Skiv2l2|Skiv2l2,1288,1522,1617,1742,2092,1306,589,1475,582,1292,1114,1343,1131,1973,496
Snx18|Snx18,1214,749,1467,947,1605,1273,656,761,393,1117,962,910,1775,419,527
Gm31276|Gm31276,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
