	x	y	pval	padj
Ryr1|Ryr1	FoodTrained	Maintenance	1.28625657135912e-06	5.86935920285005e-05
2200002D01Rik|2200002D01Rik	FoodTrained	Maintenance	9.99074120753486e-05	0.00285758786358556
Zfp420|Zfp420	FoodTrained	Maintenance	1.21149217037184e-05	0.00046161020584168
Nfkbid|Nfkbid	FoodTrained	Maintenance	2.41894034707917e-05	0.000842049142511731
Gramd1a|Gramd1a	FoodTrained	Maintenance	4.77088478465146e-05	0.00151080677536697
Kctd15|Kctd15	FoodTrained	Maintenance	0.0018906840162825	0.0318823537100104
Chst8|Chst8	FoodTrained	Maintenance	0.00113497591405497	0.0213861083427452
Cebpg|Cebpg	FoodTrained	Maintenance	0.000375240610631132	0.00883822318845987
Syt3|Syt3	FoodTrained	Maintenance	0.00131935929407102	0.0240932564627028
Lrrc4b|Lrrc4b	FoodTrained	Maintenance	0.000572100971616511	0.0123355501796247
Ap2a1|Ap2a1	FoodTrained	Maintenance	0.000334406282119674	0.00807736194451564
Pth2|Pth2	FoodTrained	Maintenance	5.14244639356227e-08	3.05274317726924e-06
Aldh16a1|Aldh16a1	FoodTrained	Maintenance	0.00171445733524028	0.0295689240049591
Ppfia3|Ppfia3	FoodTrained	Maintenance	0.00216798095870769	0.0351498762115133
Snrnp70|Snrnp70	FoodTrained	Maintenance	0.00115253934884972	0.0215668356217068
Car11|Car11	FoodTrained	Maintenance	3.0248502740215e-06	0.000128722673346394
Sult2b1|Sult2b1	FoodTrained	Maintenance	0.00163007037616205	0.028424164561124
Dbp|Dbp	FoodTrained	Maintenance	0.00263239749372304	0.0410623651883304
Ptpn5|Ptpn5	FoodTrained	Maintenance	5.74914485002994e-08	3.33961828297598e-06
LOC108167511|LOC108167511	FoodTrained	Maintenance	1.50504446007169e-08	1.23917508436424e-06
Snurf|Snurf	FoodTrained	Maintenance	0.000971422002926447	0.0188868772786634
Mkrn3|Mkrn3	FoodTrained	Maintenance	0.000337376173194961	0.00813871667744327
Gm34140|Gm34140	FoodTrained	Maintenance	2.63208563011681e-08	1.90972435162919e-06
Rgma|Rgma	FoodTrained	Maintenance	1.89742929830414e-08	1.48477762900767e-06
Gm39041|Gm39041	FoodTrained	Maintenance	0.000447211657625181	0.0102280762807344
Cfap161|Cfap161	FoodTrained	Maintenance	1.6112066420552e-05	0.000591306592647274
Pcf11|Pcf11	FoodTrained	Maintenance	0.00325657157419587	0.0482548481224938
Rab30|Rab30	FoodTrained	Maintenance	3.28555562671752e-06	0.000138263482006999
Kctd14|Kctd14	FoodTrained	Maintenance	4.98954583064734e-08	2.9806633878539e-06
Capn5|Capn5	FoodTrained	Maintenance	0.000531172698527342	0.0116962992930375
Gm33827|Gm33827	FoodTrained	Maintenance	4.96445021324714e-08	2.97505676228674e-06
Emsy|Emsy	FoodTrained	Maintenance	0.000179667129514408	0.00470015316370303
Rps3|Rps3	FoodTrained	Maintenance	2.06666970519828e-05	0.000741222049381436
Fam168a|Fam168a	FoodTrained	Maintenance	0.0018043085015717	0.0307821532380749
LOC108167329|LOC108167329	FoodTrained	Maintenance	3.52254794587151e-08	2.36547838478613e-06
Nup98|Nup98	FoodTrained	Maintenance	2.42698552757363e-08	1.80836051647545e-06
Trim21|Trim21	FoodTrained	Maintenance	0.00339904833111772	0.0496282021945846
Fam160a2|Fam160a2	FoodTrained	Maintenance	0.00227881881949799	0.0366021984604185
Apbb1|Apbb1	FoodTrained	Maintenance	5.58398141011695e-07	2.67029939301476e-05
Btbd10|Btbd10	FoodTrained	Maintenance	0.000179944608105016	0.00470015316370303
Rps15a|Rps15a	FoodTrained	Maintenance	5.86408828049978e-05	0.00181155366668555
Eri2|Eri2	FoodTrained	Maintenance	7.26039917305819e-05	0.00216179526950005
Gm30807|Gm30807	FoodTrained	Maintenance	0.00324773169138779	0.0481615466247537
Gtf3c1|Gtf3c1	FoodTrained	Maintenance	0.00275009396731984	0.0425270989189005
Spns1|Spns1	FoodTrained	Maintenance	0.00289165820872977	0.0443395396750734
Sh2b1|Sh2b1	FoodTrained	Maintenance	0.00194557118158917	0.0324896661955503
Tufm|Tufm	FoodTrained	Maintenance	0.00337168738827973	0.0492667006727263
Atxn2l|Atxn2l	FoodTrained	Maintenance	4.58765169061008e-12	1.35744312601692e-09
Qprt|Qprt	FoodTrained	Maintenance	1.11755025655229e-08	1.02649220699782e-06
Prrt2|Prrt2	FoodTrained	Maintenance	1.64772467728264e-06	7.3940668752847e-05
Zfp768|Zfp768	FoodTrained	Maintenance	2.58085109346107e-05	0.000893484043087244
Prr14|Prr14	FoodTrained	Maintenance	5.60787843650342e-23	3.53987979840217e-19
Zfp629|Zfp629	FoodTrained	Maintenance	3.0642244039237e-05	0.00103620031316255
Ctf1|Ctf1	FoodTrained	Maintenance	6.90158999646138e-09	7.22074087088338e-07
Srcap|Srcap	FoodTrained	Maintenance	0.00323964495895309	0.0481169855589763
Tial1|Tial1	FoodTrained	Maintenance	0.00271343642019072	0.0420815065567494
Zranb1|Zranb1	FoodTrained	Maintenance	4.66020584598909e-06	0.000191997728489423
Tcerg1l|Tcerg1l	FoodTrained	Maintenance	0.00107033279694042	0.0204943298034992
Cfap46|Cfap46	FoodTrained	Maintenance	0.000570721038112919	0.012323539679298
Bet1l|Bet1l	FoodTrained	Maintenance	2.82226790932933e-05	0.00096471637904277
Ric8a|Ric8a	FoodTrained	Maintenance	0.000667339195613283	0.0140259737484226
Slc25a22|Slc25a22	FoodTrained	Maintenance	0.000113066843357757	0.00318623037599085
Ifitm10|Ifitm10	FoodTrained	Maintenance	0.000209285854884066	0.00537025234951159
Tssc4|Tssc4	FoodTrained	Maintenance	0.0031093161969903	0.0467237448789886
Tpcn2|Tpcn2	FoodTrained	Maintenance	4.05216338688859e-08	2.61006183869079e-06
1810010D01Rik|1810010D01Rik	FoodTrained	Maintenance	0.00114110637802377	0.0214376304371391
Gm26578|Gm26578	FoodTrained	Maintenance	0.00174786813215189	0.0300357339551365
LOC108167591|LOC108167591	FoodTrained	Maintenance	1.9097511483272e-05	0.000691490583095069
Tex15|Tex15	FoodTrained	Maintenance	0.000889861026409122	0.0177756310729004
Sgcz|Sgcz	FoodTrained	Maintenance	6.78101083588345e-07	3.18640203968052e-05
Gm40493|Gm40493	FoodTrained	Maintenance	0.000388617947840184	0.00907430095961721
Fgf20|Fgf20	FoodTrained	Maintenance	0.000918345454287175	0.0181911170165651
Stox2|Stox2	FoodTrained	Maintenance	0.000230937916414067	0.00587805285367365
Gm33153|Gm33153	FoodTrained	Maintenance	3.26918295412292e-08	2.2677112674808e-06
Gm39178|Gm39178	FoodTrained	Maintenance	1.20864510659874e-05	0.000461453878702831
Slc18a1|Slc18a1	FoodTrained	Maintenance	2.28462516923105e-07	1.16614411939969e-05
D130040H23Rik|D130040H23Rik	FoodTrained	Maintenance	0.00219997687495852	0.0355468959736259
Gm33746|Gm33746	FoodTrained	Maintenance	0.000818396934110356	0.0166686096476659
Armc6|Armc6	FoodTrained	Maintenance	3.90165824017198e-05	0.00128198230360722
Sugp2|Sugp2	FoodTrained	Maintenance	4.6581870529028e-05	0.00148006859430907
Homer3|Homer3	FoodTrained	Maintenance	2.31114514125648e-06	0.000100678379973965
Cers1|Cers1	FoodTrained	Maintenance	4.6638303377058e-06	0.000191997728489423
Tmem59l|Tmem59l	FoodTrained	Maintenance	1.33680446762281e-06	6.08535245273391e-05
Abhd8|Abhd8	FoodTrained	Maintenance	6.27731366516374e-05	0.00192663677272619
Bst2|Bst2	FoodTrained	Maintenance	3.99986784590815e-05	0.00129923666205768
Fcho1|Fcho1	FoodTrained	Maintenance	0.000291918549686309	0.00718863663902423
Klf2|Klf2	FoodTrained	Maintenance	0.00070394557717524	0.0146812966904929
Sin3b|Sin3b	FoodTrained	Maintenance	4.91065300780943e-06	0.000200848889868007
Lsm6|Lsm6	FoodTrained	Maintenance	0.00205631689889119	0.0338612809689587
Gm4890|Gm4890	FoodTrained	Maintenance	0.00236002454459699	0.0374303055285036
Inpp4b|Inpp4b	FoodTrained	Maintenance	0.0013431274677494	0.0244072987398861
Klf1|Klf1	FoodTrained	Maintenance	5.39257990634616e-10	8.72814407576728e-08
Junb|Junb	FoodTrained	Maintenance	1.51450170734985e-06	6.8448970959628e-05
Gm34412|Gm34412	FoodTrained	Maintenance	0.000790891852148199	0.0162794771784026
Papd5|Papd5	FoodTrained	Maintenance	0.00130878780374687	0.0239695499415421
Nkd1|Nkd1	FoodTrained	Maintenance	1.33801676109522e-13	7.45235982495888e-11
Gm39223|Gm39223	FoodTrained	Maintenance	1.41386770818642e-08	1.19309688056856e-06
Cx3cl1|Cx3cl1	FoodTrained	Maintenance	0.000146359109146357	0.00398652182246302
Zfp319|Zfp319	FoodTrained	Maintenance	0.000877723038391411	0.0176193286134481
Mmp15|Mmp15	FoodTrained	Maintenance	3.12766717256799e-05	0.00105389027129751
Katnb1|Katnb1	FoodTrained	Maintenance	0.000565992988247117	0.012263397275098
Kifc3|Kifc3	FoodTrained	Maintenance	0.00064928772108939	0.0137074265042026
Slc38a7|Slc38a7	FoodTrained	Maintenance	4.14366478134131e-06	0.000172838281859604
Ndrg4|Ndrg4	FoodTrained	Maintenance	6.69253704273101e-05	0.00203932689163866
Cdh5|Cdh5	FoodTrained	Maintenance	0.000540385694571671	0.0118440785857682
Pdp2|Pdp2	FoodTrained	Maintenance	0.00138194611737416	0.024947486772845
AI225912|AI225912	FoodTrained	Maintenance	0.000232895199536122	0.00590406478395656
B3gnt9|B3gnt9	FoodTrained	Maintenance	1.24788342235952e-08	1.1146777532652e-06
Fhod1|Fhod1	FoodTrained	Maintenance	0.000110526641207448	0.00311928912748949
Slc9a5|Slc9a5	FoodTrained	Maintenance	0.00230744231181301	0.0369366314951842
Fam65a|Fam65a	FoodTrained	Maintenance	0.000801706313124997	0.0164484425261626
Ctcf|Ctcf	FoodTrained	Maintenance	1.91855892112311e-09	2.5230382145353e-07
Sntb2|Sntb2	FoodTrained	Maintenance	0.00311828600605388	0.0467915864474187
4930517G24Rik|4930517G24Rik	FoodTrained	Maintenance	1.22176067764236e-07	6.57286419105493e-06
Dhx38|Dhx38	FoodTrained	Maintenance	0.00124238787960588	0.0229981420098695
LOC108167554|LOC108167554	FoodTrained	Maintenance	1.06389851830004e-08	9.82782743465753e-07
Gm39256|Gm39256	FoodTrained	Maintenance	1.50582590873022e-15	1.90105501557494e-12
Cdh13|Cdh13	FoodTrained	Maintenance	0.000592329675901814	0.012660211142836
Osgin1|Osgin1	FoodTrained	Maintenance	1.19597989992743e-12	4.35543680094726e-10
Mbtps1|Mbtps1	FoodTrained	Maintenance	0.000915632088174647	0.0181719141432496
Atp2c2|Atp2c2	FoodTrained	Maintenance	3.33992908025814e-14	2.38396647204309e-11
Cotl1|Cotl1	FoodTrained	Maintenance	0.00082643126702006	0.0167760090339572
Jph3|Jph3	FoodTrained	Maintenance	5.48476649047931e-09	6.18244184703611e-07
Cbfa2t3|Cbfa2t3	FoodTrained	Maintenance	0.00195249188067047	0.032576509906834
Gm35466|Gm35466	FoodTrained	Maintenance	5.63800239513523e-07	2.68934134399687e-05
Ankrd11|Ankrd11	FoodTrained	Maintenance	0.00245479894326357	0.0386743157974893
Zfp276|Zfp276	FoodTrained	Maintenance	5.25989560971585e-18	1.42295204515984e-14
Ccsap|Ccsap	FoodTrained	Maintenance	0.00117498711937253	0.0219003258657062
Trim67|Trim67	FoodTrained	Maintenance	1.59414146124811e-07	8.36239801984915e-06
Irf2bp2|Irf2bp2	FoodTrained	Maintenance	0.00328902304971429	0.0485457751305062
LOC108167576|LOC108167576	FoodTrained	Maintenance	0.000497553010535672	0.0111373065727116
LOC108167638|LOC108167638	FoodTrained	Maintenance	2.45403498145851e-09	3.1830178386219e-07
Gm32710|Gm32710	FoodTrained	Maintenance	0.00134429031684873	0.0244072987398861
Gm34069|Gm34069	FoodTrained	Maintenance	2.22436116530459e-14	1.91466942669877e-11
Gm34156|Gm34156	FoodTrained	Maintenance	0.00322438585256527	0.0479655890730782
Gpr83|Gpr83	FoodTrained	Maintenance	0.00163883660642524	0.0285507348812095
Zfp317|Zfp317	FoodTrained	Maintenance	0.000467739022587329	0.0105951840559046
Gm36198|Gm36198	FoodTrained	Maintenance	0.00144887043429598	0.0258354608420555
Plppr2|Plppr2	FoodTrained	Maintenance	0.000384748337083369	0.00900658917772513
Acad8|Acad8	FoodTrained	Maintenance	0.000436829737380438	0.0100391319621036
Oaf|Oaf	FoodTrained	Maintenance	3.96459046341247e-13	1.74598720013121e-10
Ccdc153|Ccdc153	FoodTrained	Maintenance	1.95358932375427e-07	1.00804144479386e-05
Abcg4|Abcg4	FoodTrained	Maintenance	0.00010536915295168	0.00299156769032377
Hyou1|Hyou1	FoodTrained	Maintenance	3.96493425087454e-05	0.00129678687234561
Dlat|Dlat	FoodTrained	Maintenance	0.000117309656740998	0.00328442258823514
Ppp2r1b|Ppp2r1b	FoodTrained	Maintenance	0.000315303478820899	0.0076452009967111
Npat|Npat	FoodTrained	Maintenance	0.000766380386476366	0.0158438268326451
2700012I20Rik|2700012I20Rik	FoodTrained	Maintenance	1.11463204211508e-09	1.58705165274686e-07
Scamp5|Scamp5	FoodTrained	Maintenance	9.95560064013515e-07	4.60951612034815e-05
Ulk3|Ulk3	FoodTrained	Maintenance	0.000510667201468074	0.0113904650108374
Sema7a|Sema7a	FoodTrained	Maintenance	0.00309035523559245	0.0464924629765309
Islr2|Islr2	FoodTrained	Maintenance	0.00331018656214231	0.0487810053284486
Stra6|Stra6	FoodTrained	Maintenance	3.85472449313552e-10	6.40323839706204e-08
Cln6|Cln6	FoodTrained	Maintenance	8.68984587617985e-06	0.000341409982068916
Pias1|Pias1	FoodTrained	Maintenance	4.40480160588338e-06	0.000182215490600126
Gm39358|Gm39358	FoodTrained	Maintenance	5.25995476544888e-09	6.03683414504882e-07
Smad3|Smad3	FoodTrained	Maintenance	6.54595258413295e-07	3.09072033670627e-05
Map2k1|Map2k1	FoodTrained	Maintenance	0.000254484787556188	0.00637457463221101
Nedd4|Nedd4	FoodTrained	Maintenance	0.00195828101687838	0.0326217370268683
Gm7265|Gm7265	FoodTrained	Maintenance	4.56841289239793e-05	0.00145643156470269
Rab27a|Rab27a	FoodTrained	Maintenance	0.00296345587015565	0.0451394584246662
4930429F24Rik|4930429F24Rik	FoodTrained	Maintenance	5.87165105311633e-09	6.50242432706806e-07
Mei4|Mei4	FoodTrained	Maintenance	9.72703686664897e-09	9.4461998535247e-07
Gm39386|Gm39386	FoodTrained	Maintenance	1.08300312643645e-07	5.91032570758703e-06
Tpbg|Tpbg	FoodTrained	Maintenance	0.000830678791182938	0.0168421458978922
Pgm3|Pgm3	FoodTrained	Maintenance	0.00237282648841664	0.0375704140561421
Syncrip|Syncrip	FoodTrained	Maintenance	0.00232748224673423	0.0370694123687183
AF529169|AF529169	FoodTrained	Maintenance	0.00108690628505519	0.0206455447661239
Spsb4|Spsb4	FoodTrained	Maintenance	0.00108092679452101	0.0206455447661239
Mrps22|Mrps22	FoodTrained	Maintenance	0.00047801265971652	0.0108020593520904
Copb2|Copb2	FoodTrained	Maintenance	0.000114201783966241	0.00321343117825958
Faim|Faim	FoodTrained	Maintenance	6.18564701620909e-05	0.00190777846166045
Sox14|Sox14	FoodTrained	Maintenance	2.67741694179223e-08	1.93520017659235e-06
LOC108167681|LOC108167681	FoodTrained	Maintenance	0.00260908005330211	0.0407657994796882
D030055H07Rik|D030055H07Rik	FoodTrained	Maintenance	0.000361565704504207	0.00855871218274521
Mapkapk3|Mapkapk3	FoodTrained	Maintenance	4.75896953111311e-05	0.00150955788962628
Traip|Traip	FoodTrained	Maintenance	7.01776868400595e-05	0.00211617015237294
Ip6k1|Ip6k1	FoodTrained	Maintenance	5.13009758516361e-07	2.4594596954492e-05
Lamb2|Lamb2	FoodTrained	Maintenance	9.83335163592493e-06	0.000380806093925379
Wdr6|Wdr6	FoodTrained	Maintenance	3.37566571759275e-06	0.000141740535906993
Cdc25a|Cdc25a	FoodTrained	Maintenance	0.00192492786540493	0.0322587247674098
Scap|Scap	FoodTrained	Maintenance	0.00116905049946741	0.0218293599869588
Setd2|Setd2	FoodTrained	Maintenance	0.00108913234521613	0.0206455447661239
LOC108167687|LOC108167687	FoodTrained	Maintenance	0.00207362208541461	0.0340278868557162
Cmtm6|Cmtm6	FoodTrained	Maintenance	0.00203345371634962	0.0335431298140355
Golga4|Golga4	FoodTrained	Maintenance	0.00294147828019389	0.0449215920903481
Mobp|Mobp	FoodTrained	Maintenance	0.00176086399911838	0.0301769063812713
Kif15|Kif15	FoodTrained	Maintenance	1.51843979229865e-05	0.000563817536210971
Lars2|Lars2	FoodTrained	Maintenance	1.80755602071279e-10	3.42296883642381e-08
LOC108167693|LOC108167693	FoodTrained	Maintenance	0.00336017288507854	0.0492029162585693
Ccr5|Ccr5	FoodTrained	Maintenance	9.17853482352805e-06	0.000357870551852471
Kcnd1|Kcnd1	FoodTrained	Maintenance	0.00180411619810812	0.0307821532380749
Mid1ip1|Mid1ip1	FoodTrained	Maintenance	5.1196741140397e-06	0.000208049932827403
Gpr34|Gpr34	FoodTrained	Maintenance	0.00319393183225394	0.0476999109679755
Gpr82|Gpr82	FoodTrained	Maintenance	0.00267037391063924	0.0415179562773196
Cdk16|Cdk16	FoodTrained	Maintenance	7.9626381566056e-05	0.00235239436461217
Elk1|Elk1	FoodTrained	Maintenance	4.99600332444579e-05	0.00157682191591717
Apln|Apln	FoodTrained	Maintenance	4.97673982537075e-07	2.39199294601639e-05
Stk26|Stk26	FoodTrained	Maintenance	3.70766178640302e-13	1.69900387790556e-10
4930502E18Rik|4930502E18Rik	FoodTrained	Maintenance	0.000865344482625267	0.0174330090079518
Zic3|Zic3	FoodTrained	Maintenance	1.67530625065661e-09	2.25001946586413e-07
C230004F18Rik|C230004F18Rik	FoodTrained	Maintenance	0.000939714099255751	0.0184407936762758
Cdr1|Cdr1	FoodTrained	Maintenance	6.28096123596011e-10	9.79935344930516e-08
Nsdhl|Nsdhl	FoodTrained	Maintenance	0.00243056699058303	0.0383685984759302
Abcd1|Abcd1	FoodTrained	Maintenance	0.000106837486031866	0.00302418755304251
Arhgap4|Arhgap4	FoodTrained	Maintenance	0.000155287885712155	0.00418305361554919
Heph|Heph	FoodTrained	Maintenance	3.90612974167695e-05	0.00128198230360722
Stard8|Stard8	FoodTrained	Maintenance	1.43601825041866e-09	2.01436130430949e-07
Nlgn3|Nlgn3	FoodTrained	Maintenance	0.000308560235620392	0.00752021258937371
4933403O08Rik|4933403O08Rik	FoodTrained	Maintenance	1.51809061988927e-08	1.24450571726593e-06
Pcdh19|Pcdh19	FoodTrained	Maintenance	0.00331501257713178	0.0487810053284486
Zmat1|Zmat1	FoodTrained	Maintenance	5.06643860749425e-05	0.00159373999850695
3632454L22Rik|3632454L22Rik	FoodTrained	Maintenance	0.00108258249478239	0.0206455447661239
Platr21|Platr21	FoodTrained	Maintenance	1.62464191052872e-09	2.19756027569159e-07
Gm39545|Gm39545	FoodTrained	Maintenance	2.35324340619990e-11	6.18935699766772e-09
Prps2|Prps2	FoodTrained	Maintenance	0.000370034694619127	0.00872645954172155
Erdr1|Erdr1	FoodTrained	Maintenance	7.4308882333034e-05	0.00220908525077028
Efhc1|Efhc1	FoodTrained	Maintenance	0.00177074709846672	0.0302914523971673
Nms|Nms	FoodTrained	Maintenance	6.93907133712582e-13	2.92011542024782e-10
Gm30900|Gm30900	FoodTrained	Maintenance	2.54366237322323e-07	1.28795011662375e-05
4933402D24Rik|4933402D24Rik	FoodTrained	Maintenance	0.00301744679154282	0.0456765706566318
Ankmy1|Ankmy1	FoodTrained	Maintenance	1.3561983840718e-08	1.17270907758757e-06
3830432H09Rik|3830432H09Rik	FoodTrained	Maintenance	0.00133591012476493	0.0243719942511305
Lamc2|Lamc2	FoodTrained	Maintenance	9.91393182952886e-14	6.05613313083187e-11
4930523C07Rik|4930523C07Rik	FoodTrained	Maintenance	4.53551736429209e-08	2.81079933852823e-06
Rcsd1|Rcsd1	FoodTrained	Maintenance	0.000178976124916382	0.00469428099382482
Mtfr2|Mtfr2	FoodTrained	Maintenance	1.7876838524358e-08	1.40470411259654e-06
Sim1|Sim1	FoodTrained	Maintenance	7.2184732755476e-09	7.46973925787131e-07
Gm34776|Gm34776	FoodTrained	Maintenance	7.15955014628865e-06	0.000286034601519553
Gm32749|Gm32749	FoodTrained	Maintenance	2.35093458022515e-06	0.000101875625047423
Gm33377|Gm33377	FoodTrained	Maintenance	3.96043543747947e-08	2.56352823126211e-06
Efemp1|Efemp1	FoodTrained	Maintenance	8.49265891419869e-07	3.9418010259358e-05
Stc2|Stc2	FoodTrained	Maintenance	0.000185202499632407	0.00480435580210806
Ifi47|Ifi47	FoodTrained	Maintenance	2.26621815726862e-08	1.70977582646198e-06
Wnt9a|Wnt9a	FoodTrained	Maintenance	9.10387248765064e-08	5.09912137718062e-06
Med9os|Med9os	FoodTrained	Maintenance	0.000545679626172047	0.0119324885459816
Slc2a4|Slc2a4	FoodTrained	Maintenance	0.00187247305802099	0.0316881343161246
Cldn7|Cldn7	FoodTrained	Maintenance	9.67045279657511e-09	9.43965796952282e-07
Asgr1|Asgr1	FoodTrained	Maintenance	0.000367419513670201	0.00868642113654506
Hic1|Hic1	FoodTrained	Maintenance	0.00253643266886929	0.0397619415979948
Rilp|Rilp	FoodTrained	Maintenance	5.90216436090118e-10	9.3923770170072e-08
Slfn8|Slfn8	FoodTrained	Maintenance	4.1482866392194e-05	0.00134283938610082
Evpl|Evpl	FoodTrained	Maintenance	0.000173897183565374	0.00460208976899165
Rhbdf2|Rhbdf2	FoodTrained	Maintenance	3.55172374629359e-10	6.00526719496087e-08
LOC108167980|LOC108167980	FoodTrained	Maintenance	1.79427620216998e-07	9.38624542555053e-06
LOC108167986|LOC108167986	FoodTrained	Maintenance	0.000522383598962785	0.0115835810463212
Gm17330|Gm17330	FoodTrained	Maintenance	3.92841685197666e-08	2.56352823126211e-06
Gm20187|Gm20187	FoodTrained	Maintenance	5.54389291182684e-08	3.25030031180387e-06
Gm40375|Gm40375	FoodTrained	Maintenance	6.50824115613512e-07	3.08116406934327e-05
Agmo|Agmo	FoodTrained	Maintenance	9.9182019462235e-11	2.11034820511949e-08
Arl4aos|Arl4aos	FoodTrained	Maintenance	0.000313547420616156	0.00761906663488748
Gm2027|Gm2027	FoodTrained	Maintenance	1.08996186363946e-10	2.2435443273631e-08
Gm40474|Gm40474	FoodTrained	Maintenance	7.9922799982557e-05	0.00235747361880013
Fam181a|Fam181a	FoodTrained	Maintenance	4.9705423229558e-09	5.77467239078613e-07
Serpina3g|Serpina3g	FoodTrained	Maintenance	1.30076503731054e-08	1.14570174472324e-06
Msx2|Msx2	FoodTrained	Maintenance	3.07011655658661e-08	2.16129357740077e-06
A530065N20Rik|A530065N20Rik	FoodTrained	Maintenance	2.99673337338256e-05	0.00101883554563277
Gm5084|Gm5084	FoodTrained	Maintenance	1.67450607200818e-08	1.33797980951979e-06
Gm5086|Gm5086	FoodTrained	Maintenance	5.81860963169888e-09	6.48158885855774e-07
Gm31452|Gm31452	FoodTrained	Maintenance	9.1281731365276e-08	5.09912137718062e-06
Gm30363|Gm30363	FoodTrained	Maintenance	1.02917218762645e-07	5.68205064637963e-06
